user_id,user_type,type_desc,province,business_segment,merchant_size,account_age_months,hit_count,reported_risk
202000000035158846,customer,full service,1,,,74,,0
202000000099197341,customer,basic service,1,,,43,,0
202000000117464817,customer,basic service,1,,,34,,0
202000000108657304,customer,basic service,1,,,39,4086,0
202000000102079477,customer,basic service,1,,,42,,0
202000000108916699,customer,basic service,1,,,39,,0
202000000118152776,customer,basic service,1,,,34,,0
202000000113206929,customer,basic service,1,,,37,,0
202000000027040936,customer,full service,1,,,77,,0
202000000062539354,customer,basic service,1,,,59,,0
202000000085058618,customer,full service,2,,,50,,0
202000000107770447,customer,basic service,1,,,39,,0
202000000105318608,customer,basic service,1,,,41,,0
202000000094728145,customer,full service,2,,,45,,0
202000000116584355,customer,basic service,1,,,35,,0
202000000113391557,customer,basic service,1,,,37,,0
202000000005751175,customer,full service,1,,,86,,0
202000000115604854,customer,basic service,1,,,36,,0
202000000084442340,customer,full service,1,,,50,,0
202000000103532315,customer,basic service,1,,,42,,0
202000000102208006,customer,basic service,1,,,42,,0
202000000113870461,customer,basic service,1,,,37,,0
202000000105094621,customer,basic service,1,,,41,,0
202000000118639500,customer,basic service,1,,,34,,0
202000000112842102,customer,basic service,1,,,37,,0
202000000059922814,customer,full service,2,,,60,,0
202000000117421301,customer,basic service,1,,,34,,0
202000000113978774,customer,basic service,1,,,37,,0
202000000030589443,customer,full service,2,,,76,,0
202000000121637634,customer,full service,1,,,32,,0
202000000103935729,customer,basic service,1,,,42,,0
202000000063530683,customer,basic service,1,,,59,,0
202000000087309664,customer,full service,1,,,48,,0
202000000020910569,customer,full service,2,,,83,,0
202000000099181897,customer,basic service,1,,,43,,0
202000000118122195,customer,basic service,1,,,34,,0
202100000006250181,customer,basic service,1,,,19,,0
202000000097608174,customer,full service,2,,,44,19,0
202000000113169163,customer,basic service,1,,,37,,0
202000000113878495,customer,basic service,1,,,37,,0
202000000098365023,customer,basic service,1,,,44,,0
202000000127338460,customer,full service,2,,,26,,0
202000000062326356,customer,full service,1,,,59,,0
202000000111385275,customer,basic service,1,,,38,,0
202000000087941923,customer,basic service,1,,,48,,0
202000000105024212,customer,full service,1,,,41,11,0
202000000073018650,customer,full service,2,,,56,,0
202100000007499324,customer,full service,1,,,16,,0
202000000118073205,customer,basic service,1,,,34,,0
202000000073604423,customer,full service,2,,,55,,0
202000000106486572,customer,basic service,1,,,40,,0
202000000100188821,customer,basic service,1,,,43,,0
202000000118410983,customer,basic service,1,,,34,,0
202000000118714220,customer,basic service,1,,,34,,0
202000000112685499,customer,basic service,1,,,37,,0
202000000079188285,customer,basic service,1,,,53,,0
202000000092796180,customer,basic service,1,,,45,,0
202000000100732390,customer,basic service,1,,,43,,0
202000000098274642,customer,full service,2,,,44,51,0
202000000120019094,customer,full service,1,,,33,,0
202000000130348725,customer,basic service,1,,,23,,0
202000000106190673,customer,basic service,1,,,40,,0
202000000098717600,customer,basic service,1,,,43,,0
202000000086147349,customer,basic service,1,,,49,,0
202000000106198600,customer,basic service,1,,,40,,0
202000000120612150,customer,full service,2,,,33,20,0
202000000054806958,customer,basic service,1,,,62,,0
202100000009417470,customer,basic service,1,,,8,4,0
202000000119812134,customer,basic service,1,,,33,,0
202000000082290375,customer,basic service,1,,,51,,0
202000000071251166,customer,basic service,1,,,56,,0
202000000092790691,customer,basic service,1,,,45,,0
202000000060531294,customer,full service,2,,,60,,0
202000000125221798,customer,full service,2,,,29,,0
202000000116851548,customer,full service,1,,,35,,0
202000000118081394,customer,basic service,1,,,34,,0
202000000069516517,customer,full service,2,,,57,9,0
202100000006755043,customer,full service,2,,,18,,0
202000000098370715,customer,basic service,1,,,44,,0
202000000058236877,customer,basic service,1,,,61,,0
202000000100487003,customer,basic service,1,,,43,,0
202000000112944273,customer,basic service,1,,,37,,0
202000000110476189,customer,basic service,1,,,39,,0
202000000057079164,customer,basic service,1,,,61,,0
202000000072997288,customer,basic service,1,,,56,,0
202100000005950068,customer,basic service,1,,,20,,0
202000000126237440,customer,full service,1,,,27,,0
202000000098364671,customer,basic service,1,,,44,,0
202000000080834096,customer,basic service,1,,,52,,0
202000000125972928,customer,full service,2,,,28,,0
202000000106750077,customer,basic service,1,,,40,1641,0
202000000099989519,customer,basic service,1,,,43,,0
202000000126676029,customer,full service,2,,,27,,0
202100000009415319,customer,basic service,1,,,8,5,0
202000000117755047,customer,basic service,1,,,34,,0
202000000087353319,customer,basic service,1,,,48,,0
202000000046911032,customer,basic service,1,,,54,,0
202000000023537890,customer,basic service,1,,,78,,0
202000000080069885,customer,basic service,1,,,53,,0
202000000108163326,customer,basic service,1,,,39,,0
202000000112982717,customer,basic service,1,,,37,,0
202000000100286408,customer,basic service,1,,,43,,0
202000000049127697,customer,full service,1,,,63,,0
202000000098525411,customer,basic service,1,,,44,,0
202100000005540613,customer,full service,1,,,21,,0
202000000100549402,customer,basic service,1,,,43,,0
202000000102352193,customer,basic service,1,,,42,,0
202000000081058435,customer,full service,1,,,52,574,0
202000000122124794,customer,basic service,1,,,32,,0
202000000084430397,customer,full service,1,,,50,,0
202000000118071865,customer,basic service,1,,,34,,0
202000000118236100,customer,basic service,1,,,34,,0
202000000112677714,customer,basic service,1,,,37,,0
202000000115925697,customer,basic service,1,,,35,,0
202000000113445663,customer,basic service,1,,,37,,0
202000000086013413,customer,basic service,1,,,49,,0
202000000108771274,customer,basic service,1,,,39,,0
202000000092784306,customer,basic service,1,,,45,,0
202000000118937728,customer,basic service,1,,,34,,0
202000000083599663,customer,basic service,1,,,50,,0
202000000072737235,customer,basic service,1,,,56,,0
202000000116680243,customer,basic service,1,,,35,,0
202000000112654607,customer,full service,1,,,37,,0
202000000114661730,customer,basic service,1,,,37,,0
202000000081487826,customer,basic service,1,,,52,,0
202000000069332712,customer,full service,2,,,57,,0
202000000071569333,customer,basic service,1,,,56,,0
202000000118233577,customer,full service,1,,,34,,0
202000000103406050,customer,basic service,1,,,42,,0
202100000009335016,customer,full service,2,,,9,,0
202000000116708064,customer,full service,1,,,35,,0
202000000121932975,customer,full service,2,,,32,,0
202000000123002315,customer,full service,1,,,31,,0
202000000117883141,customer,full service,1,,,34,,0
202000000098440941,customer,basic service,1,,,44,,0
202000000072966860,customer,basic service,1,,,56,,0
202000000097601206,customer,basic service,1,,,44,,0
202000000026301573,customer,full service,2,,,77,,0
202000000116506344,customer,basic service,1,,,35,,0
202000000112777111,customer,basic service,1,,,37,,0
202000000117226102,customer,basic service,1,,,35,,0
202000000103590801,customer,basic service,1,,,42,,0
202000000112792179,customer,basic service,1,,,37,,0
202000000104472902,customer,basic service,1,,,41,,0
202000000099544324,customer,basic service,1,,,43,,0
202000000118892698,customer,basic service,1,,,34,,0
202000000083660358,customer,basic service,1,,,50,,0
202000000099209296,customer,basic service,1,,,43,,0
202000000051953108,customer,basic service,1,,,63,,0
202100000006875083,customer,basic service,1,,,18,,0
202000000020905757,customer,basic service,1,,,83,,0
202000000083538597,customer,basic service,1,,,50,,0
202000000116032648,customer,basic service,1,,,35,,0
202000000043205675,customer,basic service,1,,,68,,0
202000000126439438,customer,full service,1,,,27,,0
202000000086374684,customer,basic service,1,,,49,,0
202000000088877698,customer,basic service,1,,,47,,0
202000000094316208,customer,basic service,1,,,45,,0
202000000079965215,customer,basic service,1,,,53,,0
202000000112969426,customer,basic service,1,,,37,,0
202000000085746769,customer,basic service,1,,,49,,0
202000000123527811,customer,full service,1,,,31,,0
202000000118524156,customer,basic service,1,,,34,,0
202000000128607626,customer,full service,1,,,25,,0
202000000127203667,customer,full service,1,,,26,,0
202000000031746195,customer,full service,2,,,76,,0
202000000096696069,customer,basic service,1,,,45,,0
202000000112962595,customer,basic service,1,,,37,,0
202000000009611497,customer,full service,1,,,90,,0
202000000072066654,customer,basic service,1,,,56,,0
202000000103791892,customer,full service,2,,,42,9244,0
202000000120534838,customer,basic service,1,,,33,,0
202000000123032209,customer,basic service,1,,,31,,0
202000000109443788,customer,basic service,1,,,39,,0
202000000100311109,customer,basic service,1,,,43,,0
202100000006927656,customer,full service,2,,,18,,0
202000000096262984,customer,basic service,1,,,45,,0
202000000116986441,customer,basic service,1,,,35,,0
202000000099461155,customer,basic service,1,,,43,,0
202000000066312334,customer,basic service,1,,,58,,0
202000000072762475,customer,basic service,1,,,56,,0
202000000106014867,customer,basic service,1,,,40,,0
202000000108491918,customer,basic service,1,,,39,,0
202000000048381820,customer,full service,1,,,63,,0
202000000022293102,customer,full service,2,,,79,,0
202000000096957730,customer,basic service,1,,,44,,0
202000000121087524,customer,basic service,1,,,33,,0
202000000125966474,customer,full service,2,,,28,,0
202000000106140478,customer,basic service,1,,,40,,0
202000000061034126,customer,full service,1,,,60,,0
202000000123391831,customer,basic service,1,,,31,,0
202000000107595870,customer,basic service,1,,,40,,0
202000000107445226,customer,full service,2,,,40,,0
202000000112847884,customer,basic service,1,,,37,,0
202000000069298747,customer,full service,1,,,57,,0
202000000089780435,customer,basic service,1,,,47,,0
202000000107297887,customer,basic service,1,,,40,,0
202000000106111385,customer,basic service,1,,,40,,0
202000000112548098,customer,basic service,1,,,37,,0
202100000005381422,customer,basic service,1,,,21,,0
202000000047128526,customer,full service,1,,,64,,0
202000000113902840,customer,basic service,1,,,37,,0
202000000098418667,customer,basic service,1,,,44,,0
202000000107707324,customer,basic service,1,,,40,,0
202000000100537832,customer,basic service,1,,,43,,0
202000000124560003,customer,full service,2,,,30,,0
202000000032182318,customer,basic service,1,,,76,,0
202000000099192562,customer,basic service,1,,,43,,0
202000000046306743,customer,basic service,1,,,65,,0
202000000118069492,customer,basic service,1,,,34,,0
202000000115789168,customer,full service,1,,,36,,0
202000000051588079,customer,full service,1,,,63,,0
202000000098561032,customer,basic service,1,,,44,,0
202000000080922464,customer,basic service,1,,,52,,0
202000000065862018,customer,basic service,1,,,58,,0
202000000072042293,customer,basic service,1,,,56,,0
202000000093899646,customer,full service,1,,,45,,0
202000000129119347,customer,full service,2,,,24,,0
202000000045751965,customer,full service,2,,,66,,0
202000000086187741,customer,basic service,1,,,49,,0
202000000108773947,customer,basic service,1,,,39,,0
202000000126535447,customer,full service,1,,,27,,0
202000000081631148,customer,basic service,1,,,52,,0
202000000128883034,customer,full service,1,,,24,,0
202000000078021640,customer,full service,1,,,54,,0
202000000037749744,customer,basic service,1,,,72,,0
202000000116493919,customer,basic service,1,,,35,,0
202100000008392680,customer,basic service,1,,,13,,0
202000000080143746,customer,basic service,1,,,53,,0
202000000109351015,customer,basic service,1,,,39,,0
202000000105539251,customer,basic service,1,,,41,,0
202000000099440509,customer,basic service,1,,,43,,0
202000000120212939,customer,full service,1,,,33,,0
202000000106460243,customer,basic service,1,,,40,,0
202000000102411399,customer,basic service,1,,,42,,0
202000000120645236,customer,basic service,1,,,33,,0
202000000118671506,customer,basic service,1,,,34,,0
202000000055441042,customer,full service,1,,,62,,0
202000000122853195,customer,basic service,1,,,31,,0
202000000107933860,customer,basic service,1,,,39,,0
202000000008058440,customer,full service,2,,,103,,0
202000000119228492,customer,basic service,1,,,34,,0
202000000106348646,customer,basic service,1,,,40,,0
202000000105704309,customer,basic service,1,,,41,,0
202000000117205981,customer,basic service,1,,,35,,0
202000000114013416,customer,basic service,1,,,37,,0
202000000111947773,customer,full service,2,,,38,,0
202000000088586957,customer,basic service,1,,,48,,0
202100000009141905,customer,full service,2,,,10,,0
202000000120221624,customer,full service,1,,,33,,0
202000000085188501,customer,basic service,1,,,49,,0
202000000117291440,customer,basic service,1,,,34,,0
202000000119343117,customer,basic service,1,,,34,,0
202000000061816688,customer,basic service,1,,,60,,0
202000000112899955,customer,basic service,1,,,37,,0
202000000122313800,customer,full service,2,,,32,2,0
202000000065871270,customer,basic service,1,,,58,,0
202000000120078129,customer,basic service,1,,,33,,0
202000000100499973,customer,basic service,1,,,43,,0
202000000103854867,customer,basic service,1,,,42,,0
202000000113152146,customer,basic service,1,,,37,,0
202000000120101194,customer,basic service,1,,,33,,0
202000000107311668,customer,basic service,1,,,40,,0
202100000008135247,customer,basic service,1,,,14,,0
202100000007270306,customer,basic service,1,,,17,,0
202000000099750228,customer,basic service,1,,,43,,0
202100000007760390,customer,full service,2,,,15,,0
202000000117026141,customer,basic service,1,,,35,,0
202000000092570427,customer,basic service,1,,,46,,0
202000000112403748,customer,full service,1,,,38,,0
202000000096952484,customer,basic service,1,,,44,,0
202000000107224102,customer,basic service,1,,,40,,0
202000000038082048,customer,basic service,1,,,72,,0
202000000087236109,customer,basic service,1,,,48,,0
202000000112743525,customer,basic service,1,,,37,,0
202000000120096667,customer,basic service,1,,,33,,0
202000000065490917,customer,basic service,1,,,58,,0
202000000085308433,customer,basic service,1,,,49,,0
202000000074744182,customer,basic service,1,,,55,,0
202000000114083750,customer,basic service,1,,,37,,0
202000000103192406,customer,basic service,1,,,42,,0
202000000080830874,customer,basic service,1,,,52,,0
202000000073094343,customer,basic service,1,,,55,,0
202000000068467505,customer,basic service,1,,,57,,0
202000000105102500,customer,basic service,1,,,41,,0
202100000008755998,customer,full service,2,,,11,1,0
202100000008565788,customer,full service,2,,,12,,0
202000000062481776,customer,basic service,1,,,59,,0
202000000125488405,customer,full service,2,,,29,,0
202000000105102390,customer,basic service,1,,,41,,0
202000000099294717,customer,basic service,1,,,43,,0
202000000125948289,customer,full service,2,,,28,,0
202000000107161248,customer,basic service,1,,,40,,0
202000000117054757,customer,full service,2,,,35,,0
202000000116892462,customer,full service,1,,,35,,0
202000000100199978,customer,basic service,1,,,43,,0
202000000035243761,customer,full service,2,,,74,,0
202100000009492342,customer,basic service,1,,,8,,0
202000000121765531,customer,full service,1,,,32,,0
202000000113210582,customer,basic service,1,,,37,,0
202000000096807816,customer,basic service,1,,,44,,0
202000000131180478,customer,full service,2,,,22,,0
202000000082182526,customer,basic service,1,,,51,,0
202000000083699287,customer,basic service,1,,,50,,0
202000000007026275,customer,full service,2,,,98,,0
202000000080792900,customer,basic service,1,,,52,,0
202000000080812645,customer,basic service,1,,,52,,0
202000000105332589,customer,basic service,1,,,41,,0
202000000101210354,customer,basic service,1,,,42,,0
202000000097046039,customer,basic service,1,,,44,,0
202000000083656537,customer,basic service,1,,,50,,0
202000000040804203,customer,basic service,1,,,70,,0
202000000020866107,customer,full service,1,,,83,,0
202100000007556311,customer,basic service,1,,,16,4,0
202000000067213652,customer,basic service,1,,,58,,0
202000000102220311,customer,basic service,1,,,42,,0
202000000122060339,customer,basic service,1,,,32,,0
202000000071380096,customer,basic service,1,,,56,,0
202100000007607835,customer,basic service,1,,,15,,0
202000000113943513,customer,basic service,1,,,37,,0
202000000126345124,customer,basic service,1,,,27,,0
202000000075562599,customer,full service,2,,,55,10,0
202000000088870798,customer,full service,1,,,47,,0
202000000130653817,customer,full service,2,,,23,,0
202000000110463415,customer,full service,1,,,39,,0
202000000090783897,customer,basic service,1,,,46,,0
202000000098555858,customer,basic service,1,,,44,,0
202100000007251887,customer,full service,2,,,17,,0
202000000122435113,customer,basic service,1,,,32,,0
202000000117107949,customer,basic service,1,,,35,,0
202100000007197438,customer,basic service,1,,,17,,0
202000000073019728,customer,basic service,1,,,56,,0
202000000116083515,customer,basic service,1,,,35,,0
202000000118088059,customer,basic service,1,,,34,,0
202000000081183817,customer,full service,1,,,52,,0
202000000086400660,customer,basic service,1,,,49,,0
202000000090640070,customer,basic service,1,,,46,,0
202000000105389537,customer,basic service,1,,,41,,0
202000000064518246,customer,full service,1,,,59,,0
202000000072842802,customer,basic service,1,,,56,,0
202000000071335190,customer,basic service,1,,,56,,0
202000000107749568,customer,basic service,1,,,39,,0
202000000099173276,customer,basic service,1,,,43,,0
202000000065739420,customer,basic service,1,,,58,,0
202000000071032890,customer,basic service,1,,,56,,0
202000000029307088,customer,basic service,1,,,76,,0
202000000117949784,customer,basic service,1,,,34,,0
202000000112749127,customer,basic service,1,,,37,,0
202000000104742227,customer,basic service,1,,,41,,0
202000000117796001,customer,basic service,1,,,34,,0
202000000091664403,customer,basic service,1,,,46,,0
202000000063152877,customer,basic service,1,,,59,,0
202000000131238331,customer,full service,1,,,22,,0
202000000105754114,customer,basic service,1,,,41,,0
202000000106664478,customer,basic service,1,,,40,,0
202000000116719078,customer,basic service,1,,,35,,0
202000000116075438,customer,basic service,1,,,35,,0
202000000117349377,customer,full service,2,,,34,,0
202000000112410187,customer,full service,2,,,38,,0
202000000097648083,customer,basic service,1,,,44,,0
202000000122917731,customer,basic service,1,,,31,,0
202000000118101829,customer,basic service,1,,,34,,0
202000000120715181,customer,basic service,1,,,33,,0
202000000086142733,customer,basic service,1,,,49,,0
202000000078319927,customer,full service,2,,,54,,0
202000000095778441,customer,full service,2,,,45,,0
202000000100301479,customer,basic service,1,,,43,,0
202000000073281953,customer,basic service,1,,,55,,0
202000000099580048,customer,basic service,1,,,43,,0
202000000105492768,customer,basic service,1,,,41,,0
202000000062623622,customer,basic service,1,,,59,,0
202000000099024526,customer,basic service,1,,,43,,0
202000000051397971,customer,full service,2,,,63,,0
202000000130841219,customer,basic service,1,,,22,,0
202000000098340707,customer,basic service,1,,,44,,0
202000000112886575,customer,basic service,1,,,37,,0
202000000105104044,customer,basic service,1,,,41,,0
202000000100796198,customer,full service,2,,,43,,0
202000000113534487,customer,full service,1,,,37,,0
202000000120470919,customer,basic service,1,,,33,,0
202000000073528729,customer,basic service,1,,,55,,0
202000000117091160,customer,basic service,1,,,35,,0
202000000102626242,customer,basic service,1,,,42,,0
202000000065539533,customer,basic service,1,,,58,,0
202000000131109103,customer,basic service,1,,,22,,0
202000000105936102,customer,basic service,1,,,40,,0
202000000117643033,customer,basic service,1,,,34,,0
202000000114272545,customer,basic service,1,,,37,,0
202000000066570221,customer,basic service,1,,,58,,0
202000000033507309,customer,basic service,1,,,75,,0
202000000113440158,customer,basic service,1,,,37,,0
202000000118648647,customer,basic service,1,,,34,,0
202000000097643689,customer,basic service,1,,,44,,0
202000000123201567,customer,basic service,1,,,31,,0
202000000106366551,customer,basic service,1,,,40,,0
202000000100699908,customer,basic service,1,,,43,,0
202000000102340454,customer,basic service,1,,,42,,0
202000000127655269,customer,full service,1,,,26,,0
202000000021067533,customer,full service,1,,,82,,0
202000000127640639,customer,full service,2,,,26,,0
202000000120652861,customer,basic service,1,,,33,,0
202000000117106598,customer,basic service,1,,,35,,0
202000000111703852,customer,basic service,1,,,38,,0
202000000098309356,customer,basic service,1,,,44,,0
202000000026939231,customer,basic service,1,,,77,,0
202000000095343222,customer,basic service,1,,,45,,0
202000000112849743,customer,basic service,1,,,37,,0
202000000125878027,customer,full service,2,,,28,,0
202000000092784308,customer,basic service,1,,,45,,0
202000000119619847,customer,basic service,1,,,33,,0
202000000088923395,customer,basic service,1,,,47,,0
202000000131568865,customer,basic service,1,,,21,,0
202000000123346546,customer,basic service,1,,,31,,0
202000000099321571,customer,basic service,1,,,43,,0
202000000108753842,customer,basic service,1,,,39,,0
202000000102207122,customer,basic service,1,,,42,,0
202000000049115377,customer,full service,1,,,63,,0
202000000120160777,customer,basic service,1,,,33,,0
202000000130066284,customer,full service,1,,,23,,0
202000000123745628,customer,basic service,1,,,31,,0
202000000099536759,customer,basic service,1,,,43,,0
202000000102846988,customer,basic service,1,,,42,,0
202000000112712470,customer,basic service,1,,,37,,0
202000000081617892,customer,basic service,1,,,52,,0
202000000034171513,customer,basic service,1,,,75,,0
202000000007036974,customer,full service,1,,,95,,0
202000000010442365,customer,basic service,1,,,106,,0
202000000038956513,customer,full service,1,,,71,,0
202000000116874843,customer,basic service,1,,,35,,0
202000000113458340,customer,basic service,1,,,37,,0
202000000071719444,customer,basic service,1,,,56,,0
202000000096449193,customer,basic service,1,,,45,,0
202000000118212297,customer,basic service,1,,,34,,0
202000000062901742,customer,basic service,1,,,59,,0
202000000121092919,customer,basic service,1,,,33,,0
202000000097157659,customer,basic service,1,,,44,,0
202000000100242088,customer,basic service,1,,,43,,0
202000000091672720,customer,full service,1,,,46,,0
202000000120307837,customer,full service,1,,,33,,0
202000000106104837,customer,basic service,1,,,40,,0
202000000056433056,customer,full service,1,,,61,,0
202000000114606585,customer,basic service,1,,,37,,0
202000000122855060,customer,basic service,1,,,31,,0
202100000009171154,customer,basic service,1,,,9,,0
202000000117293713,customer,basic service,1,,,34,,0
202000000099599373,customer,basic service,1,,,43,,0
202000000117827428,customer,full service,1,,,34,,0
202000000113439978,customer,basic service,1,,,37,,0
202000000005145020,customer,basic service,1,,,136,,0
202000000099359767,customer,basic service,1,,,43,,0
2.02E+17,customer,basic service,1,,,43,,0
202000000099421217,customer,basic service,1,,,43,,0
202000000080326977,customer,basic service,1,,,53,8724,0
202000000062380602,customer,full service,1,,,59,,0
202000000030496999,customer,basic service,1,,,76,,0
202000000113420638,customer,basic service,1,,,37,,0
202000000081567358,customer,basic service,1,,,52,,0
202000000130351447,customer,basic service,1,,,23,,0
202000000086487293,customer,full service,1,,,49,,0
202000000035566806,customer,full service,1,,,73,,0
202000000117838544,customer,basic service,1,,,34,,0
202000000113193030,customer,basic service,1,,,37,,0
202000000027952128,customer,basic service,1,,,77,,0
202000000066278161,customer,basic service,1,,,58,,0
202000000118202705,customer,basic service,1,,,34,,0
202000000117363188,customer,basic service,1,,,34,,0
202000000100555430,customer,basic service,1,,,43,,0
202000000099597078,customer,basic service,1,,,43,,0
202000000118362337,customer,basic service,1,,,34,,0
202000000112583686,customer,basic service,1,,,37,,0
202000000112684910,customer,basic service,1,,,37,,0
202000000120747938,customer,basic service,1,,,33,,0
202000000086265520,customer,basic service,1,,,49,,0
202000000081944164,customer,basic service,1,,,51,,0
202000000124840628,customer,full service,1,,,29,,0
202000000124691769,customer,full service,1,,,30,,0
202000000108519922,customer,full service,1,,,39,,0
202000000100651779,customer,basic service,1,,,43,,0
202000000071887751,customer,basic service,1,,,56,,0
202000000097650667,customer,basic service,1,,,44,,0
202000000100059043,customer,basic service,1,,,43,,0
202000000100649395,customer,full service,1,,,43,,0
202000000100098448,customer,basic service,1,,,43,,0
202000000097067113,customer,basic service,1,,,44,,0
202000000097820369,customer,basic service,1,,,44,,0
202000000118943990,customer,full service,1,,,34,,0
202100000006748770,customer,full service,2,,,18,,0
202000000114519225,customer,basic service,1,,,37,,0
202000000113633404,customer,basic service,1,,,37,,0
202100000008402553,customer,basic service,1,,,13,,0
202000000109264579,customer,basic service,1,,,39,,0
202000000116124189,customer,basic service,1,,,35,,0
202000000102637418,customer,full service,2,,,42,,0
202000000108317051,customer,basic service,1,,,39,,0
202000000049594840,customer,full service,1,,,63,,0
202000000113459964,customer,basic service,1,,,37,,0
202000000127750241,customer,full service,1,,,26,,0
202000000068307624,customer,basic service,1,,,57,,0
202000000102354341,customer,basic service,1,,,42,,0
202000000098674500,customer,basic service,1,,,44,,0
202000000097715928,customer,basic service,1,,,44,,0
202000000121488655,customer,full service,1,,,33,,0
202000000105705873,customer,basic service,1,,,41,,0
202000000101094509,customer,full service,2,,,42,,0
202000000091437499,customer,basic service,1,,,46,,0
202000000113203853,customer,basic service,1,,,37,,0
202000000090953546,customer,full service,1,,,46,,0
202000000068106812,customer,basic service,1,,,57,,0
202000000096599230,customer,basic service,1,,,45,,0
202000000001312689,customer,basic service,1,,,100,,0
202000000125796925,customer,full service,2,,,28,,0
202000000100601097,customer,basic service,1,,,43,,0
202000000100022046,customer,basic service,1,,,43,,0
202000000118448806,customer,basic service,1,,,34,,0
202000000102224338,customer,basic service,1,,,42,,0
202000000080793445,customer,basic service,1,,,52,,0
202000000094165221,customer,basic service,1,,,45,,0
202000000123795006,customer,full service,1,,,31,,0
202000000119164199,customer,basic service,1,,,34,,0
202000000055932434,customer,full service,2,,,62,,0
202000000045711147,customer,basic service,1,,,66,,0
202000000109004754,customer,basic service,1,,,39,,0
202000000099722636,customer,basic service,1,,,43,,0
202000000053418183,customer,basic service,1,,,62,,0
202000000127618158,customer,full service,2,,,26,,0
202000000063531555,customer,basic service,1,,,59,,0
202000000120469407,customer,basic service,1,,,33,,0
202000000068320753,customer,basic service,1,,,57,,0
202000000076813817,customer,full service,1,,,54,,0
202000000108773119,customer,basic service,1,,,39,,0
202000000105645487,customer,basic service,1,,,41,,0
202000000100566330,customer,basic service,1,,,43,,0
202000000118650808,customer,basic service,1,,,34,,0
202000000088792120,customer,basic service,1,,,47,2,0
202000000106886282,customer,basic service,1,,,40,4350,0
202000000075360447,customer,basic service,1,,,55,,0
202000000095998744,customer,full service,2,,,45,,0
202000000125965478,customer,full service,2,,,28,3,0
202000000100289147,customer,basic service,1,,,43,,0
202000000114524839,customer,basic service,1,,,37,,0
202000000115092504,customer,full service,2,,,36,,0
202000000098362791,customer,basic service,1,,,44,,0
202000000122803641,customer,full service,2,,,32,,0
202000000122153260,customer,basic service,1,,,32,,0
202000000027216500,customer,basic service,1,,,77,,0
202000000120698301,customer,basic service,1,,,33,,0
202000000067582786,customer,basic service,1,,,58,,0
202000000077451329,customer,basic service,1,,,54,,0
202100000007516179,customer,full service,2,,,16,,0
202000000118939377,customer,basic service,1,,,34,,0
202000000097093062,customer,basic service,1,,,44,,0
202000000128536904,customer,full service,2,,,25,,0
202000000109492229,customer,full service,1,,,39,,0
202000000093310093,customer,basic service,1,,,45,,0
202000000117328541,customer,basic service,1,,,34,,0
202000000099492026,customer,basic service,1,,,43,,0
202000000054478443,customer,full service,1,,,62,,0
202000000080908270,customer,full service,1,,,52,,0
202000000065559448,customer,basic service,1,,,58,,0
202000000106826888,customer,basic service,1,,,40,,0
202000000103936991,customer,basic service,1,,,42,,0
202000000038500649,customer,basic service,1,,,72,,0
202100000006870625,customer,full service,2,,,18,1,0
202000000108842415,customer,basic service,1,,,39,,0
202000000011081961,customer,basic service,1,,,94,,0
202000000073958009,customer,full service,2,,,55,,0
202000000103258523,customer,basic service,1,,,42,,0
202000000097671847,customer,basic service,1,,,44,,0
202000000098318326,customer,basic service,1,,,44,,0
202000000072620892,customer,basic service,1,,,56,,0
202000000099224417,customer,basic service,1,,,43,,0
202000000119040094,customer,basic service,1,,,34,,0
202000000115444858,customer,basic service,1,,,36,,0
202000000127759210,customer,full service,1,,,26,,0
202000000063845474,customer,basic service,1,,,59,,0
202000000002069611,customer,full service,2,,,91,,0
202000000084013921,customer,full service,1,,,50,,0
202000000108956248,customer,basic service,1,,,39,,0
202000000112844004,customer,basic service,1,,,37,,0
202000000126235793,customer,full service,2,,,27,,0
202000000072075599,customer,basic service,1,,,56,,0
202000000106064243,customer,basic service,1,,,40,,0
202000000050697498,customer,basic service,1,,,63,,0
202000000117073729,customer,basic service,1,,,35,,0
202000000099638355,customer,basic service,1,,,43,,0
202000000113113051,customer,basic service,1,,,37,,0
202000000075601935,customer,basic service,1,,,55,,0
202000000121539569,customer,basic service,1,,,32,,0
202000000033031151,customer,full service,1,,,75,,0
202000000103402786,customer,basic service,1,,,42,,0
202000000113630143,customer,basic service,1,,,37,,0
202000000087453669,customer,basic service,1,,,48,,0
202000000105613487,customer,basic service,1,,,41,,0
202000000092960436,customer,basic service,1,,,45,,0
202000000021243826,customer,full service,2,,,82,,0
202000000120463001,customer,basic service,1,,,33,,0
202000000117216446,customer,basic service,1,,,35,,0
202000000118202197,customer,basic service,1,,,34,,0
202000000097135043,customer,basic service,1,,,44,,0
202000000129096046,customer,basic service,1,,,24,,0
202000000022300506,customer,basic service,1,,,79,,0
202000000122135340,customer,basic service,1,,,32,,0
202000000097650200,customer,basic service,1,,,44,,0
202000000079088372,customer,basic service,1,,,53,,0
202000000079222762,customer,basic service,1,,,53,,0
202000000076804423,customer,basic service,1,,,54,,0
202000000097003047,customer,basic service,1,,,44,,0
202100000007178916,customer,basic service,1,,,17,,0
202000000118873795,customer,basic service,1,,,34,,0
202000000066178473,customer,basic service,1,,,58,,0
202000000096625090,customer,basic service,1,,,45,,0
202000000065879341,customer,basic service,1,,,58,,0
