source_id,target_id,trans_amount,source_type,credit_party_type,description,label
201000000001195015,201000000003925223,33300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,128800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,300000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,266000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,300000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,450000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,500000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,197000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,500000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,59000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,106200,merchant,merchant,General B2b Transfer,1
202100000006263283,201000000001195015,1000000,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000003925223,255000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,9900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,124300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,15000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,500000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,578900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,333800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,1500000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,185600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,2500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,89000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,460003,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,168900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,300000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,195500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,400000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,80000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,40600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,15000,merchant,merchant,General B2b Transfer,1
202000000120410627,202100000006528421,500000,customer,customer,Customer Withdrawal,1
201000000001195015,201000000003924325,65400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,486100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,658000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,90000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,64400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,71900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,612900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,127600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,15000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,216300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,605200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,500000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,298500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,200000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,122000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,500000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,450000,merchant,merchant,General B2b Transfer,1
202100000006263283,201000000001195015,150000,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000003925209,63400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,100000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,245300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,15400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,48300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,300000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,38500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,284000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,272700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,499602,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,41200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,15000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,84700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,54900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,300000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,300000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,60000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,307500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,134000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,475200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,116500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,72100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,400000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,140000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,110800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,611300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,244000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,23500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,20500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,95900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,13900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,852000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,99000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,797000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,421100,merchant,merchant,General B2b Transfer,1
202000000130008237,201000000001195015,201410,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000004937021,460000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,10500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,5000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,68900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,176500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,793100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,942800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,75300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,100000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,181900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,105500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,565000,merchant,merchant,General B2b Transfer,1
202000000097561836,202000000123036715,1300000,customer,customer,Customer Withdrawal,1
202000000126356897,201000000001195015,40000,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000003925223,100000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,270500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,494400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,23000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,15000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,178300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,67000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,255900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,220000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,116300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,20000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,500000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,200000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,450000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,16000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,100000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,50000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,171900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,186700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,89700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,42800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,9900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,450000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,266100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,109400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,150000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,249300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,49200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,277900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,61000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,163000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,247500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,9998,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,27900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,450000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,347000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,33200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,127200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,210900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,157000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,450000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,450001,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,346200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,31500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,130700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,335000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,50750,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,48000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,586800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,252400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,450002,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,133800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,657900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,15000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,254500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,136900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,25095,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,102000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,450000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,122800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,118600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,170900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,61000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,449999,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,490000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,110000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,97200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,195100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,9900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,9900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,65300,merchant,merchant,General B2b Transfer,1
202000000123036715,202000000097561836,1300000,customer,customer,Customer Withdrawal,1
201000000001195015,201000000003821689,25000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,97700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,88600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,8550,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,15000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,777000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,264400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,153000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,19700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,113400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,225100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,15500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,700000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,63000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,55000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,335000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,342900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004489655,100,merchant,merchant,,1
201000000001195015,201000000003925223,62500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,370000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,274500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,33400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,490000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,15000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,210700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,112500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,61500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,10150,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,500000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,8900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,320000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,52000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,308900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,172500,merchant,merchant,General B2b Transfer,1
202000000128818935,201000000001195015,99646,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000004937021,450000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,280900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,500000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,43600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,500000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,200000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,9900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,242100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,157000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,126417,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,31400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,134000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,105000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,417200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,62000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,110000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,485000,merchant,merchant,General B2b Transfer,1
202000000080937962,202000000097742138,1500000,customer,customer,,1
201000000001195015,201000000003925223,58800,merchant,merchant,General B2b Transfer,1
202000000046488220,201000000001195015,120846,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000004937021,14900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,331500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,46600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,85600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,172500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,372700,merchant,merchant,General B2b Transfer,1
202000000130206713,201000000001195015,45000,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000003941697,10000,merchant,merchant,,1
201000000001195015,201000000003821689,435000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,420000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,191500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,244800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,2734400,merchant,merchant,General B2b Transfer,1
202100000008312324,201000000001195015,1971000,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000003924325,270800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,15000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,445000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,336600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,47200,merchant,merchant,General B2b Transfer,1
202000000046488220,201000000001195015,241704,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000004937021,15000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,203200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,56800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,636500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,7613,merchant,merchant,General B2b Transfer,1
202000000116851548,201000000001195015,100705,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000004937021,450000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,39000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,18400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,100000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,100000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,9900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,14999,merchant,merchant,General B2b Transfer,1
202000000100476867,202000000097561836,1999000,customer,customer,Customer Withdrawal,1
202000000046488220,201000000001195015,196375,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000003925223,26400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,141000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,447200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,91350,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,44100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,722700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,332200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,400000,merchant,merchant,General B2b Transfer,1
202100000007774562,201000000001195015,16700,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000003925209,89900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,168000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,861500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,414100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,171000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,300000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,330900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,735300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,335000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,450000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,9900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,65000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,422200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,335000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,333500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,11191,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,159900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,232000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,250900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,287700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,61000,merchant,merchant,General B2b Transfer,1
202000000046488220,201000000001195015,241692,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000003924325,266000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,500000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,667900,merchant,merchant,General B2b Transfer,1
202100000007133347,201000000001195015,1850000,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000003925223,172000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,100800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,79000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,200000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,38900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,500000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,500000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,185900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,1000830,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,62700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,205000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,100000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,79600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,194800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,334500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,9700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,305000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,20000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,438400,merchant,merchant,,1
201000000001195015,201000000003821689,500000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,27000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,9900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,181600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,60452,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,291400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,9900,merchant,merchant,General B2b Transfer,1
202000000116851548,201000000001195015,75529,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000004937021,14900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,166600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,371600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,118000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,15000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,14210,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,72700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,11500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,213100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,89000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,224400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,155000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,151600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,9900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,104700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,133700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,500000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,59000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,15000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,50000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,164800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,108000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,204100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,30000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,389700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,26644,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,15002,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,82800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,12180,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,559600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,504500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,46900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,20000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,500000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,9950,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,94600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,59700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,262000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003971160,355,merchant,merchant,,1
201000000001195015,201000000003821689,61000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,300000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,20000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,235200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,14999,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,780300,merchant,merchant,General B2b Transfer,1
202100000007378267,201000000001195015,1859929,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000003924325,152000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,160600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,89300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003821689,100000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,9900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,90000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,36500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,9900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,85000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,124700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,460004,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,17400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,145000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003924325,36900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004937021,15000,merchant,merchant,General B2b Transfer,1
